"","X.1","X","ccode","new_tc","new_tc_dummy","num_tc","tc_tally","cluster_1","cluster_size1","cluster_length1","cluster_2","cluster_size2","cluster_length2","cluster_3","cluster_size3","cluster_length3","cluster_4","cluster_size4","cluster_length4","cluster_5","cluster_size5","cluster_length5","unique_id","year","area","area_1000","area_1000_log","country_age","democ","durable","elec_dem_vdem","elf","event_num","exist_tc","fighting_wtc","first_tc","first_tc_alt","force_lin_decay","force_t10","force_t20","forceful","lib_dem_vdem","lmtnest","polity2","iso_a2","region","region2","un_region","state_name","tc_persists_alt","birth_type","hs_capacity","hs_capacity_sd","lag_fragility","fragility","cowintraongoing","cowintraonset","cow_inter","cold_war","post_cold_war","v2terr","pitf_sf","pitf_effect","pitf_legit","v2svstterr","v2svstterr_codelow","v2svstterr_codehigh","v2svstterr_sd","v2svstterr_mean","fail","alt_stop","alt_start"
"932",932,932,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.1966,1966,400653,400.6530151,5.993095754,151,0,12,0.163,0.131999999,2,0,0,NA,1,0.1,0,1,0,0.048,0.741937339,-9,"PY","LatAm and Car","Latin America and the Caribbeans","South America","Paraguay",0,5,-0.494800001,0.431086808,0.507200003,0.494800001,0,0,0,1,0,1.135896206,NA,NA,NA,87.6,79.559,94.841,7.641,87.2,0,7,6
"933",933,933,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.1967,1967,400653,400.6530151,5.993095754,152,0,13,0.165,0.131999999,2,0,0,NA,1,0.05,0,1,0,0.049,0.741937339,-8,"PY","LatAm and Car","Latin America and the Caribbeans","South America","Paraguay",0,5,-0.486200005,0.432451487,0.494800001,0.486200005,0,0,0,1,0,1.135896206,NA,NA,NA,87.6,79.559,94.841,7.641,87.2,0,8,7
"934",934,934,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.1968,1968,400653,400.6530151,5.993095754,153,0,14,0.164,0.131999999,2,0,0,NA,1,0,0,0,0,0.042,0.741937339,-8,"PY","LatAm and Car","Latin America and the Caribbeans","South America","Paraguay",0,5,-0.474799991,0.423552692,0.486200005,0.474799991,0,0,0,1,0,1.135896206,NA,NA,NA,87.6,79.559,94.841,7.641,87.2,0,9,8
"935",935,935,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.1969,1969,400653,400.6530151,5.993095754,154,0,15,0.164,0.131999999,2,0,0,NA,1,0,0,0,0,0.043,0.741937339,-8,"PY","LatAm and Car","Latin America and the Caribbeans","South America","Paraguay",0,5,-0.4833,0.432334602,0.474799991,0.4833,0,0,0,1,0,1.135896206,NA,NA,NA,87.6,79.559,94.841,7.641,87.2,0,10,9
"936",936,936,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.197,1970,400653,400.6530151,5.993095754,155,0,16,0.164,0.131999999,2,0,0,NA,1,0,0,0,0,0.043,0.741937339,-8,"PY","LatAm and Car","Latin America and the Caribbeans","South America","Paraguay",0,5,-0.457399994,0.424722105,0.4833,0.457399994,0,0,0,1,0,1.135896206,NA,NA,NA,87.6,79.559,94.841,7.641,87.2,0,11,10
"937",937,937,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.1971,1971,400653,400.6530151,5.993095754,156,0,17,0.164,0.131999999,2,0,0,NA,1,0,0,0,0,0.043,0.741937339,-8,"PY","LatAm and Car","Latin America and the Caribbeans","South America","Paraguay",0,5,-0.4815,0.42674759,0.457399994,0.4815,0,0,0,1,0,1.135896206,NA,NA,NA,87.6,79.559,94.841,7.641,87.2,0,12,11
"938",938,938,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.1972,1972,400653,400.6530151,5.993095754,157,0,18,0.164,0.131999999,2,0,0,NA,1,0,0,0,0,0.043,0.741937339,-8,"PY","LatAm and Car","Latin America and the Caribbeans","South America","Paraguay",0,5,-0.611400008,0.375097811,0.4815,0.611400008,0,0,0,1,0,1.135896206,NA,NA,NA,87.6,79.559,94.841,7.641,87.2,0,13,12
"939",939,939,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.1973,1973,400653,400.6530151,5.993095754,158,0,19,0.166,0.131999999,2,0,0,NA,1,0,0,0,0,0.044,0.741937339,-8,"PY","LatAm and Car","Latin America and the Caribbeans","South America","Paraguay",0,5,-0.614400029,0.374641299,0.611400008,0.614400029,0,0,0,1,0,1.135896206,NA,NA,NA,87.6,79.559,94.841,7.641,87.2,0,14,13
"940",940,940,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.1974,1974,400653,400.6530151,5.993095754,159,0,20,0.174,0.131999999,2,0,0,NA,1,0,0,0,0,0.045,0.741937339,-8,"PY","LatAm and Car","Latin America and the Caribbeans","South America","Paraguay",0,5,-0.614099979,0.376405001,0.614400029,0.614099979,0,0,0,1,0,1.135896206,NA,NA,NA,87.6,79.559,94.841,7.641,87.2,0,15,14
"941",941,941,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.1975,1975,400653,400.6530151,5.993095754,160,0,21,0.174,0.131999999,2,0,0,NA,1,0,0,0,0,0.045,0.741937339,-8,"PY","LatAm and Car","Latin America and the Caribbeans","South America","Paraguay",0,5,-0.567900002,0.368802994,0.614099979,0.567900002,0,0,0,1,0,1.135896206,NA,NA,NA,87.6,79.559,94.841,7.641,87.2,0,16,15
"942",942,942,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.1976,1976,400653,400.6530151,5.993095754,161,0,22,0.174,0.131999999,2,0,0,NA,1,0,0,0,0,0.045,0.741937339,-8,"PY","LatAm and Car","Latin America and the Caribbeans","South America","Paraguay",0,5,-0.546800017,0.373662591,0.567900002,0.546800017,0,0,0,1,0,1.135896206,NA,NA,NA,87.6,79.559,94.841,7.641,87.2,0,17,16
"943",943,943,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.1977,1977,400653,400.6530151,5.993095754,162,0,23,0.17,0.131999999,2,0,0,NA,1,0,0,0,0,0.044,0.741937339,-8,"PY","LatAm and Car","Latin America and the Caribbeans","South America","Paraguay",0,5,-0.55430001,0.372817606,0.546800017,0.55430001,0,0,0,1,0,1.135896206,NA,NA,NA,87.6,79.559,94.841,7.641,87.2,0,18,17
"944",944,944,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.1978,1978,400653,400.6530151,5.993095754,163,0,24,0.16,0.131999999,2,0,0,NA,1,0,0,0,0,0.043,0.741937339,-8,"PY","LatAm and Car","Latin America and the Caribbeans","South America","Paraguay",0,5,-0.498400003,0.376685202,0.55430001,0.498400003,0,0,0,1,0,1.135896206,NA,NA,NA,87.6,79.559,94.841,7.641,87.2,0,19,18
"945",945,945,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.1979,1979,400653,400.6530151,5.993095754,164,0,25,0.158,0.131999999,2,0,0,NA,1,0,0,0,0,0.043,0.741937339,-8,"PY","LatAm and Car","Latin America and the Caribbeans","South America","Paraguay",0,5,-0.506799996,0.36960271,0.498400003,0.506799996,0,0,0,1,0,1.135896206,NA,NA,NA,87.6,79.559,94.841,7.641,87.2,0,20,19
"946",946,946,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.198,1980,400653,400.6530151,5.993095754,165,0,26,0.167,0.131999999,2,0,0,NA,1,0,0,0,0,0.05,0.741937339,-8,"PY","LatAm and Car","Latin America and the Caribbeans","South America","Paraguay",0,5,-0.466600001,0.373749614,0.506799996,0.466600001,0,0,0,1,0,1.135896206,NA,NA,NA,87.6,79.559,94.841,7.641,87.2,0,21,20
"947",947,947,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.1981,1981,400653,400.6530151,5.993095754,166,0,27,0.167,0.131999999,2,0,0,NA,1,0,0,0,0,0.05,0.741937339,-8,"PY","LatAm and Car","Latin America and the Caribbeans","South America","Paraguay",0,5,-0.406500012,0.377370387,0.466600001,0.406500012,0,0,0,1,0,1.135896206,NA,NA,NA,87.6,79.559,94.841,7.641,87.2,0,22,21
"948",948,948,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.1982,1982,400653,400.6530151,5.993095754,167,0,28,0.167,0.131999999,2,0,0,NA,1,0,0,0,0,0.05,0.741937339,-8,"PY","LatAm and Car","Latin America and the Caribbeans","South America","Paraguay",0,5,-0.306800008,0.3716968,0.406500012,0.306800008,0,0,0,1,0,1.135896206,NA,NA,NA,87.6,79.559,94.841,7.641,87.2,0,23,22
"949",949,949,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.1983,1983,400653,400.6530151,5.993095754,168,0,29,0.166,0.131999999,2,0,0,NA,1,0,0,0,0,0.05,0.741937339,-8,"PY","LatAm and Car","Latin America and the Caribbeans","South America","Paraguay",0,5,-0.338800013,0.382701993,0.306800008,0.338800013,0,0,0,1,0,1.135896206,NA,NA,NA,87.6,79.559,94.841,7.641,87.2,0,24,23
"950",950,950,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.1984,1984,400653,400.6530151,5.993095754,169,0,30,0.165,0.131999999,2,0,0,NA,1,0,0,0,0,0.05,0.741937339,-8,"PY","LatAm and Car","Latin America and the Caribbeans","South America","Paraguay",0,5,-0.444000006,0.339768797,0.338800013,0.444000006,0,0,0,1,0,1.135896206,NA,NA,NA,87.6,79.559,94.841,7.641,87.2,0,25,24
"951",951,951,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.1985,1985,400653,400.6530151,5.993095754,170,0,31,0.17,0.131999999,2,0,0,NA,1,0,0,0,0,0.051,0.741937339,-8,"PY","LatAm and Car","Latin America and the Caribbeans","South America","Paraguay",0,5,-0.426999986,0.341514409,0.444000006,0.426999986,0,0,0,1,0,1.135896206,NA,NA,NA,87.6,79.559,94.841,7.641,87.2,0,26,25
"952",952,952,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.1986,1986,400653,400.6530151,5.993095754,171,0,32,0.17,0.131999999,2,0,0,NA,1,0,0,0,0,0.051,0.741937339,-8,"PY","LatAm and Car","Latin America and the Caribbeans","South America","Paraguay",0,5,-0.42019999,0.342471004,0.426999986,0.42019999,0,0,0,1,0,1.135896206,NA,NA,NA,87.6,79.559,94.841,7.641,87.2,0,27,26
"953",953,953,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.1987,1987,400653,400.6530151,5.993095754,172,0,33,0.181,0.131999999,2,0,0,NA,1,0,0,0,0,0.055,0.741937339,-8,"PY","LatAm and Car","Latin America and the Caribbeans","South America","Paraguay",0,5,-0.421999991,0.337195694,0.42019999,0.421999991,0,0,0,1,0,1.135896206,NA,NA,NA,87.6,79.559,94.841,7.641,87.2,0,28,27
"954",954,954,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.1988,1988,400653,400.6530151,5.993095754,173,0,34,0.173,0.131999999,2,0,0,NA,1,0,0,0,0,0.053,0.741937339,-8,"PY","LatAm and Car","Latin America and the Caribbeans","South America","Paraguay",0,5,-0.408699989,0.340420812,0.421999991,0.408699989,0,0,0,1,0,1.135896206,NA,NA,NA,87.6,79.559,94.841,7.641,87.2,0,29,28
"955",955,955,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.1989,1989,400653,400.6530151,5.993095754,174,3,0,0.184,0.131999999,2,0,0,NA,1,0,0,0,0,0.081,0.741937339,2,"PY","LatAm and Car","Latin America and the Caribbeans","South America","Paraguay",0,5,-0.517799973,0.339021206,0.408699989,0.517799973,0,0,0,1,0,1.135896206,NA,NA,NA,87.6,79.559,94.841,7.641,87.2,0,30,29
"956",956,956,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.199,1990,400653,400.6530151,5.993095754,175,3,1,0.424,0.131999999,2,0,0,NA,1,0,0,0,0,0.237,0.741937339,2,"PY","LatAm and Car","Latin America and the Caribbeans","South America","Paraguay",0,5,-0.305599988,0.348455101,0.517799973,0.305599988,0,0,0,0,1,1.07137692,NA,NA,NA,85.8,78.617,92.983,7.183,85.8,0,31,30
"957",957,957,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.1991,1991,400653,400.6530151,5.993095754,176,3,2,0.429,0.131999999,2,0,0,NA,1,0,0,0,0,0.24,0.741937339,2,"PY","LatAm and Car","Latin America and the Caribbeans","South America","Paraguay",0,5,-0.180399999,0.3457461,0.305599988,0.180399999,0,0,0,0,1,1.07137692,NA,NA,NA,85.8,78.617,92.983,7.183,85.8,0,32,31
"958",958,958,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.1992,1992,400653,400.6530151,5.993095754,177,7,0,0.494,0.131999999,2,0,0,NA,1,0,0,0,0,0.313,0.741937339,7,"PY","LatAm and Car","Latin America and the Caribbeans","South America","Paraguay",0,5,0.201700002,0.343141407,0.180399999,-0.201700002,0,0,0,0,1,1.07137692,NA,NA,NA,85.8,78.617,92.983,7.183,85.8,0,33,32
"959",959,959,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.1993,1993,400653,400.6530151,5.993095754,178,7,1,0.507,0.131999999,2,0,0,NA,1,0,0,0,0,0.371,0.741937339,7,"PY","LatAm and Car","Latin America and the Caribbeans","South America","Paraguay",0,5,0.212400004,0.34699589,-0.201700002,-0.212400004,0,0,0,0,1,1.07137692,NA,NA,NA,85.8,78.617,92.983,7.183,85.8,0,34,33
"960",960,960,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.1994,1994,400653,400.6530151,5.993095754,179,7,2,0.546,0.131999999,2,0,0,NA,1,0,0,0,0,0.394,0.741937339,7,"PY","LatAm and Car","Latin America and the Caribbeans","South America","Paraguay",0,5,0.239500001,0.344040602,-0.212400004,-0.239500001,0,0,0,0,1,1.07137692,NA,NA,NA,85.8,78.617,92.983,7.183,85.8,0,35,34
"961",961,961,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.1995,1995,400653,400.6530151,5.993095754,180,7,3,0.546,0.131999999,2,0,0,NA,1,0,0,0,0,0.394,0.741937339,7,"PY","LatAm and Car","Latin America and the Caribbeans","South America","Paraguay",0,5,0.243599996,0.343376487,-0.239500001,-0.243599996,0,0,0,0,1,1.07137692,10,5,5,85.8,78.617,92.983,7.183,85.8,0,36,35
"962",962,962,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.1996,1996,400653,400.6530151,5.993095754,181,7,4,0.53,0.131999999,2,0,0,NA,1,0,0,0,0,0.377,0.741937339,7,"PY","LatAm and Car","Latin America and the Caribbeans","South America","Paraguay",0,5,0.256399989,0.346322387,-0.243599996,-0.256399989,0,0,0,0,1,1.07137692,10,5,5,85.8,78.617,92.983,7.183,85.8,0,37,36
"963",963,963,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.1997,1997,400653,400.6530151,5.993095754,182,7,5,0.554,0.131999999,2,0,0,NA,1,0,0,0,0,0.383,0.741937339,7,"PY","LatAm and Car","Latin America and the Caribbeans","South America","Paraguay",0,5,0.222200006,0.344456792,-0.256399989,-0.222200006,0,0,0,0,1,1.07137692,10,5,5,85.8,78.617,92.983,7.183,85.8,0,38,37
"964",964,964,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.1998,1998,400653,400.6530151,5.993095754,183,6,6,0.549,0.131999999,2,0,0,NA,1,0,0,0,0,0.389,0.741937339,6,"PY","LatAm and Car","Latin America and the Caribbeans","South America","Paraguay",0,5,0.185100004,0.349010408,-0.222200006,-0.185100004,0,0,0,0,1,1.07137692,10,5,5,85.8,78.617,92.983,7.183,85.8,0,39,38
"965",965,965,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.1999,1999,400653,400.6530151,5.993095754,184,7,7,0.547,0.131999999,2,0,0,NA,1,0,0,0,0,0.385,0.741937339,7,"PY","LatAm and Car","Latin America and the Caribbeans","South America","Paraguay",0,5,0.079510003,0.349516392,-0.185100004,-0.079510003,0,0,0,0,1,0.984234989,10,5,5,83.938,76.98,90.77,6.895,85.2,0,40,39
"966",966,966,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.2,2000,400653,400.6530151,5.993095754,185,7,8,0.564,0.131999999,2,0,0,NA,1,0,0,0,0,0.404,0.741937339,7,"PY","LatAm and Car","Latin America and the Caribbeans","South America","Paraguay",0,5,0.026559999,0.340029389,-0.079510003,-0.026559999,0,0,0,0,1,0.984234989,11,6,5,83.938,76.98,90.77,6.895,85.2,0,41,40
"967",967,967,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.2001,2001,400653,400.6530151,5.993095754,186,7,9,0.564,0.131999999,2,0,0,NA,1,0,0,0,0,0.404,0.741937339,7,"PY","LatAm and Car","Latin America and the Caribbeans","South America","Paraguay",0,5,0.007176,0.345146596,-0.026559999,-0.007176,0,0,0,0,1,0.984234989,11,6,5,83.938,76.98,90.77,6.895,85.2,0,42,41
"968",968,968,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.2002,2002,400653,400.6530151,5.993095754,187,7,10,0.564,0.131999999,2,0,0,NA,1,0,0,0,0,0.404,0.741937339,7,"PY","LatAm and Car","Latin America and the Caribbeans","South America","Paraguay",0,5,-0.093120001,0.3409096,-0.007176,0.093120001,0,0,0,0,1,0.984234989,10,5,5,83.938,76.98,90.77,6.895,85.2,0,43,42
"969",969,969,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.2003,2003,400653,400.6530151,5.993095754,188,8,11,0.571,0.131999999,2,0,0,NA,1,0,0,0,0,0.404,0.741937339,8,"PY","LatAm and Car","Latin America and the Caribbeans","South America","Paraguay",0,5,-0.145199999,0.339070886,0.093120001,0.145199999,0,0,0,0,1,0.984234989,10,5,5,83.938,76.98,90.77,6.895,85.2,0,44,43
"970",970,970,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.2004,2004,400653,400.6530151,5.993095754,189,8,12,0.605,0.131999999,2,0,0,NA,1,0,0,0,0,0.421,0.741937339,8,"PY","LatAm and Car","Latin America and the Caribbeans","South America","Paraguay",0,5,-0.174400002,0.302516192,0.145199999,0.174400002,0,0,0,0,1,0.984234989,10,5,5,83.938,76.98,90.77,6.895,85.2,0,45,44
"971",971,971,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.2005,2005,400653,400.6530151,5.993095754,190,8,13,0.605,0.131999999,2,0,0,NA,1,0,0,0,0,0.436,0.741937339,8,"PY","LatAm and Car","Latin America and the Caribbeans","South America","Paraguay",0,5,-0.123099998,0.29908511,0.174400002,0.123099998,0,0,0,0,1,0.984234989,10,5,5,83.938,76.98,90.77,6.895,83.875,0,46,45
"972",972,972,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.2006,2006,400653,400.6530151,5.993095754,191,8,14,0.605,0.131999999,2,0,0,NA,1,0,0,0,0,0.436,0.741937339,8,"PY","LatAm and Car","Latin America and the Caribbeans","South America","Paraguay",0,5,-0.095509999,0.291078508,0.123099998,0.095509999,0,0,0,0,1,1.015222073,10,5,5,84.5,77.388,91.362,6.987,84.375,0,47,46
"973",973,973,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.2007,2007,400653,400.6530151,5.993095754,192,8,15,0.605,0.131999999,2,0,0,NA,1,0,0,0,0,0.452,0.741937339,8,"PY","LatAm and Car","Latin America and the Caribbeans","South America","Paraguay",0,5,-0.028109999,0.289112598,0.095509999,0.028109999,0,0,0,0,1,1.015222073,10,5,5,84.5,77.388,91.362,6.987,84.375,0,48,47
"974",974,974,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.2008,2008,400653,400.6530151,5.993095754,193,9,16,0.648,0.131999999,2,0,0,NA,1,0,0,0,0,0.512,0.741937339,8,"PY","LatAm and Car","Latin America and the Caribbeans","South America","Paraguay",0,5,0.034159999,0.291196495,0.028109999,-0.034159999,0,0,0,0,1,0.959116638,9,5,4,83.375,76.244,90.006,6.881,83.125,0,49,48
"975",975,975,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.2009,2009,400653,400.6530151,5.993095754,194,9,17,0.63,0.131999999,2,0,0,NA,1,0,0,0,0,0.499,0.741937339,8,"PY","LatAm and Car","Latin America and the Caribbeans","South America","Paraguay",0,5,0.125400007,0.290602714,-0.034159999,-0.125400007,0,0,0,0,1,0.959116638,9,5,4,83.375,76.244,90.006,6.881,83.125,0,50,49
"976",976,976,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.201,2010,400653,400.6530151,5.993095754,195,9,18,0.622,0.131999999,2,0,0,NA,1,0,0,0,0,0.503,0.741937339,8,"PY","LatAm and Car","Latin America and the Caribbeans","South America","Paraguay",0,5,0.092660002,0.291189611,-0.125400007,-0.092660002,0,0,0,0,1,0.959116638,8,4,4,83.375,76.244,90.006,6.881,83.125,0,51,50
"977",977,977,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.196,1960,178357,178.3569946,5.183787129,131,8,8,0.814,0.217999995,5,0,0,NA,1,0,0,0,0,0.697,0,8,"UY","LatAm and Car","Latin America and the Caribbeans","South America","Uruguay",0,3,0.221000001,0.36671409,NA,-0.221000001,0,0,0,1,0,2.072916985,NA,NA,NA,98.091,96.595,99.405,1.405,99.167,0,1,0
"978",978,978,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.1961,1961,178357,178.3569946,5.183787129,132,8,9,0.814,0.217999995,5,0,0,NA,1,0,0,0,0,0.697,0,8,"UY","LatAm and Car","Latin America and the Caribbeans","South America","Uruguay",0,3,0.412,0.36022979,-0.221000001,-0.412,0,0,0,1,0,2.072916985,NA,NA,NA,98.091,96.595,99.405,1.405,99.167,0,2,1
"979",979,979,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.1962,1962,178357,178.3569946,5.183787129,133,8,10,0.814,0.217999995,5,0,0,NA,1,0,0,0,0,0.702,0,8,"UY","LatAm and Car","Latin America and the Caribbeans","South America","Uruguay",0,3,0.415600002,0.361733913,-0.412,-0.415600002,0,0,0,1,0,2.072916985,NA,NA,NA,98.091,96.595,99.405,1.405,99.167,0,3,2
"980",980,980,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.1963,1963,178357,178.3569946,5.183787129,134,8,11,0.803,0.217999995,5,0,0,NA,1,0,0,0,0,0.69,0,8,"UY","LatAm and Car","Latin America and the Caribbeans","South America","Uruguay",0,3,0.451099992,0.378513992,-0.415600002,-0.451099992,0,0,0,1,0,2.072916985,NA,NA,NA,98.091,96.595,99.405,1.405,99.167,0,4,3
"981",981,981,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.1964,1964,178357,178.3569946,5.183787129,135,8,12,0.78,0.217999995,5,0,0,NA,1,0,0,0,0,0.67,0,8,"UY","LatAm and Car","Latin America and the Caribbeans","South America","Uruguay",0,3,0.472900003,0.382444203,-0.451099992,-0.472900003,0,0,0,1,0,2.072916985,NA,NA,NA,98.091,96.595,99.405,1.405,99.167,0,5,4
"982",982,982,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.1965,1965,178357,178.3569946,5.183787129,136,8,13,0.787,0.217999995,5,0,0,NA,1,0,0,0,0,0.669,0,8,"UY","LatAm and Car","Latin America and the Caribbeans","South America","Uruguay",0,3,0.377499998,0.390666515,-0.472900003,-0.377499998,0,0,0,1,0,2.072916985,NA,NA,NA,98.091,96.595,99.405,1.405,99.167,0,6,5
"983",983,983,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.1966,1966,178357,178.3569946,5.183787129,137,8,14,0.789,0.217999995,5,0,0,NA,1,0,0,0,0,0.661,0,8,"UY","LatAm and Car","Latin America and the Caribbeans","South America","Uruguay",0,3,0.299199998,0.387541801,-0.377499998,-0.299199998,0,0,0,1,0,2.072916985,NA,NA,NA,98.091,96.595,99.405,1.405,99.167,0,7,6
"984",984,984,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.1967,1967,178357,178.3569946,5.183787129,138,8,15,0.798,0.217999995,5,0,0,NA,1,0,0,0,0,0.68,0,8,"UY","LatAm and Car","Latin America and the Caribbeans","South America","Uruguay",0,3,0.369500011,0.378926486,-0.299199998,-0.369500011,0,0,0,1,0,2.072916985,NA,NA,NA,98.091,96.595,99.405,1.405,99.167,0,8,7
"985",985,985,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.1968,1968,178357,178.3569946,5.183787129,139,8,16,0.645,0.217999995,5,0,0,NA,1,0,0,0,0,0.503,0,8,"UY","LatAm and Car","Latin America and the Caribbeans","South America","Uruguay",0,3,0.290899992,0.386406302,-0.369500011,-0.290899992,0,0,0,1,0,2.072916985,NA,NA,NA,98.091,96.595,99.405,1.405,99.167,0,9,8
"986",986,986,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.1969,1969,178357,178.3569946,5.183787129,140,8,17,0.611,0.217999995,5,0,0,NA,1,0,0,0,0,0.481,0,8,"UY","LatAm and Car","Latin America and the Caribbeans","South America","Uruguay",0,3,0.4824,0.42744261,-0.290899992,-0.4824,0,0,0,1,0,2.072916985,NA,NA,NA,98.091,96.595,99.405,1.405,99.167,0,10,9
"987",987,987,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.197,1970,178357,178.3569946,5.183787129,141,8,18,0.619,0.217999995,5,0,0,NA,1,0,0,0,0,0.44,0,8,"UY","LatAm and Car","Latin America and the Caribbeans","South America","Uruguay",0,3,0.2861,0.402928203,-0.4824,-0.2861,0,0,0,1,0,2.072916985,NA,NA,NA,98.091,96.595,99.405,1.405,99.167,0,11,10
"988",988,988,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.1971,1971,178357,178.3569946,5.183787129,142,-88,0,0.607,0.217999995,5,0,0,NA,1,0,0,0,0,0.449,0,3,"UY","LatAm and Car","Latin America and the Caribbeans","South America","Uruguay",0,3,0.337799996,0.413802385,-0.2861,-0.337799996,0,0,0,1,0,2.072916985,NA,NA,NA,98.091,96.595,99.405,1.405,99.167,0,12,11
"989",989,989,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.1972,1972,178357,178.3569946,5.183787129,143,-88,0,0.498,0.217999995,5,0,0,NA,1,0,0,0,0,0.335,0,-3,"UY","LatAm and Car","Latin America and the Caribbeans","South America","Uruguay",0,3,0.069119997,0.364905506,-0.337799996,-0.069119997,0,0,0,1,0,2.072916985,NA,NA,NA,98.091,96.595,99.405,1.405,99.167,0,13,12
"990",990,990,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.1973,1973,178357,178.3569946,5.183787129,144,0,0,0.165,0.217999995,5,0,0,NA,1,0,0,0,0,0.074,0,-8,"UY","LatAm and Car","Latin America and the Caribbeans","South America","Uruguay",0,3,-0.055520002,0.368224114,-0.069119997,0.055520002,0,0,0,1,0,2.072916985,NA,NA,NA,98.091,96.595,99.405,1.405,99.167,0,14,13
